"Survey Date","Hospital Region","Hospital Region Code","Facility Type","Facility Filter","All Beds","Inpatient Beds","Inpatient Beds Used","Inpatient Beds Available","ICU Beds","ICU Beds Used","ICU Beds Available","Vents","Vents Used","Vents Available","Pos COVID","PUI Pending","Pos COVID PUI Pending","All Beds (Imputed)","Inpatient Beds (Imputed)","Inpatient Beds Used (Imputed)","Inpatient Beds Available (Imputed)","ICU Beds (Imputed)","ICU Beds Used (Imputed)","ICU Beds Available (Imputed)","Vents (Imputed)","Vents Used (Imputed)","Vents Available (Imputed)","Pos COVID (Imputed)","PUI Pending (Imputed)","Pos COVID PUI Pending (Imputed)"
02/12/2021,Southwest,1,GACH,1,53,45,12,33,0,0,0,4,0,4,2,0,2,53,45,12,33,0,0,0,4,0,4,2,0,2
02/13/2021,Anchorage,7,GACH,1,726,702,520,182,133,102,31,179,31,148,25,0,25,726,702,520,182,133,102,31,179,31,148,25,0,25
02/13/2021,Anchorage,7,LTACH,0,34,34,32,2,3,3,0,23,4,19,0,0,0,34,34,32,2,3,3,0,23,4,19,0,0,0
02/13/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,200,188,120,68,0,0,0,0,0,0,0,0,0
02/13/2021,Gulf Coast,4,CAH,1,106,96,25,71,4,0,4,18,0,18,0,0,0,106,96,25,71,4,0,4,18,0,18,0,0,0
02/13/2021,Gulf Coast,4,GACH,1,115,61,33,28,9,5,4,8,0,8,0,0,0,115,61,33,28,9,5,4,8,0,8,0,0,0
02/13/2021,Interior,6,GACH,1,101,81,46,35,20,12,8,16,2,14,1,0,1,101,81,46,35,20,12,8,16,2,14,1,0,1
02/13/2021,Matanuska-Susitna,3,GACH,1,184,160,69,91,14,8,6,33,0,33,0,0,0,184,160,69,91,14,8,6,33,0,33,0,0,0
02/13/2021,Northern,2,CAH,1,139,78,17,61,0,0,0,36,0,36,1,0,1,139,78,17,61,0,0,0,36,0,36,1,0,1
02/13/2021,Southeast,5,CAH,1,70,70,31,39,8,2,6,33,0,33,0,0,0,70,70,31,39,8,2,6,33,0,33,0,0,0
02/13/2021,Southeast,5,GACH,1,161,133,31,102,9,6,3,20,0,20,1,0,1,161,133,31,102,9,6,3,20,0,20,1,0,1
02/13/2021,Southwest,1,CAH,1,22,12,2,10,0,0,0,4,0,4,0,0,0,22,12,2,10,0,0,0,4,0,4,0,0,0
02/13/2021,Southwest,1,GACH,1,53,45,18,27,0,0,0,4,0,4,2,0,2,53,45,18,27,0,0,0,4,0,4,2,0,2
02/14/2021,Anchorage,7,GACH,1,730,707,522,185,135,108,27,179,32,147,23,0,23,730,707,522,185,135,108,27,179,32,147,23,0,23
02/14/2021,Anchorage,7,LTACH,0,34,34,33,1,3,3,0,23,4,19,0,0,0,34,34,33,1,3,3,0,23,4,19,0,0,0
02/14/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,200,188,120,68,0,0,0,0,0,0,0,0,0
02/14/2021,Gulf Coast,4,CAH,1,106,97,26,71,4,0,4,18,0,18,0,0,0,106,97,26,71,4,0,4,18,0,18,0,0,0
02/14/2021,Gulf Coast,4,GACH,1,115,61,32,29,9,3,6,8,0,8,0,0,0,115,61,32,29,9,3,6,8,0,8,0,0,0
02/14/2021,Interior,6,GACH,1,101,81,48,33,20,9,11,16,1,15,1,0,1,101,81,48,33,20,9,11,16,1,15,1,0,1
02/14/2021,Matanuska-Susitna,3,GACH,1,184,160,63,97,14,5,9,33,1,32,0,0,0,184,160,63,97,14,5,9,33,1,32,0,0,0
02/14/2021,Northern,2,CAH,1,139,78,18,60,0,0,0,36,8,28,1,0,1,139,78,18,60,0,0,0,36,8,28,1,0,1
02/14/2021,Southeast,5,CAH,1,70,70,28,42,8,2,6,33,0,33,0,0,0,70,70,28,42,8,2,6,33,0,33,0,0,0
02/14/2021,Southeast,5,GACH,1,161,133,37,96,9,8,1,20,0,20,1,0,1,161,133,37,96,9,8,1,20,0,20,1,0,1
02/14/2021,Southwest,1,CAH,1,22,12,2,10,0,0,0,4,0,4,0,0,0,22,12,2,10,0,0,0,4,0,4,0,0,0
02/14/2021,Southwest,1,GACH,1,53,45,29,16,0,0,0,4,0,4,2,0,2,53,45,29,16,0,0,0,4,0,4,2,0,2
02/15/2021,Anchorage,7,GACH,1,728,705,524,181,131,104,27,179,32,147,24,8,32,728,705,524,181,131,104,27,179,32,147,24,8,32
02/15/2021,Anchorage,7,LTACH,0,34,34,33,1,3,3,0,23,4,19,0,0,0,34,34,33,1,3,3,0,23,4,19,0,0,0
02/15/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,200,188,120,68,0,0,0,0,0,0,0,0,0
02/15/2021,Gulf Coast,4,CAH,1,107,97,20,77,4,0,4,18,0,18,0,0,0,107,97,20,77,4,0,4,18,0,18,0,0,0
02/15/2021,Gulf Coast,4,GACH,1,115,61,34,27,9,3,6,8,0,8,0,0,0,115,61,34,27,9,3,6,8,0,8,0,0,0
02/15/2021,Interior,6,GACH,1,101,81,55,26,20,9,11,16,1,15,1,0,1,101,81,55,26,20,9,11,16,1,15,1,0,1
02/15/2021,Matanuska-Susitna,3,GACH,1,184,160,63,97,14,5,9,33,1,32,0,0,0,184,160,63,97,14,5,9,33,1,32,0,0,0
02/15/2021,Northern,2,CAH,1,139,78,12,66,0,0,0,36,0,36,1,0,1,139,78,12,66,0,0,0,36,0,36,1,0,1
02/15/2021,Southeast,5,CAH,1,70,70,21,49,8,0,8,33,0,33,0,0,0,70,70,21,49,8,0,8,33,0,33,0,0,0
02/15/2021,Southeast,5,GACH,1,161,133,42,91,9,6,3,20,0,20,1,0,1,161,133,42,91,9,6,3,20,0,20,1,0,1
02/15/2021,Southwest,1,CAH,1,22,12,3,9,0,0,0,4,0,4,0,0,0,22,12,3,9,0,0,0,4,0,4,0,0,0
02/15/2021,Southwest,1,GACH,1,53,45,30,15,0,0,0,4,0,4,2,0,2,53,45,30,15,0,0,0,4,0,4,2,0,2
02/16/2021,Anchorage,7,GACH,1,743,712,548,164,135,107,28,179,36,143,26,0,26,743,712,548,164,135,107,28,179,36,143,26,0,26
02/16/2021,Anchorage,7,LTACH,0,34,34,33,1,3,3,0,23,3,20,0,0,0,34,34,33,1,3,3,0,23,3,20,0,0,0
02/16/2021,Anchorage,7,Psych,0,140,140,64,76,0,0,0,0,0,0,0,0,0,200,188,112,76,0,0,0,0,0,0,0,0,0
02/16/2021,Gulf Coast,4,CAH,1,107,97,22,75,4,1,3,18,0,18,0,0,0,107,97,22,75,4,1,3,18,0,18,0,0,0
02/16/2021,Gulf Coast,4,GACH,1,115,61,37,24,9,3,6,8,0,8,1,0,1,115,61,37,24,9,3,6,8,0,8,1,0,1
02/16/2021,Interior,6,GACH,1,101,81,54,27,20,8,12,16,1,15,1,0,1,101,81,54,27,20,8,12,16,1,15,1,0,1
02/16/2021,Matanuska-Susitna,3,GACH,1,184,160,64,96,14,7,7,33,2,31,1,0,1,184,160,64,96,14,7,7,33,2,31,1,0,1
02/16/2021,Northern,2,CAH,1,139,78,14,64,0,0,0,36,0,36,2,0,2,139,78,14,64,0,0,0,36,0,36,2,0,2
02/16/2021,Southeast,5,CAH,1,70,70,24,46,8,0,8,33,0,33,0,0,0,70,70,24,46,8,0,8,33,0,33,0,0,0
02/16/2021,Southeast,5,GACH,1,161,133,39,94,9,5,4,20,0,20,1,0,1,161,133,39,94,9,5,4,20,0,20,1,0,1
02/16/2021,Southwest,1,CAH,1,22,12,3,9,0,0,0,4,0,4,0,0,0,22,12,3,9,0,0,0,4,0,4,0,0,0
02/16/2021,Southwest,1,GACH,1,53,45,23,22,0,0,0,4,0,4,1,0,1,53,45,23,22,0,0,0,4,0,4,1,0,1
02/17/2021,Anchorage,7,GACH,1,735,709,513,196,135,107,28,166,34,132,18,0,18,735,709,513,196,135,107,28,166,34,132,18,0,18
02/17/2021,Anchorage,7,LTACH,0,34,34,33,1,3,3,0,23,3,20,0,0,0,34,34,33,1,3,3,0,23,3,20,0,0,0
02/17/2021,Anchorage,7,Psych,0,60,55,55,0,0,0,0,0,0,0,0,0,0,200,195,119,76,0,0,0,0,0,0,0,0,0
02/17/2021,Gulf Coast,4,CAH,1,107,97,23,74,4,0,4,18,0,18,0,0,0,107,97,23,74,4,0,4,18,0,18,0,0,0
02/17/2021,Gulf Coast,4,GACH,1,115,61,44,17,9,7,2,8,0,8,1,0,1,115,61,44,17,9,7,2,8,0,8,1,0,1
02/17/2021,Interior,6,GACH,1,101,81,60,21,20,10,10,16,3,13,1,0,1,101,81,60,21,20,10,10,16,3,13,1,0,1
02/17/2021,Matanuska-Susitna,3,GACH,1,184,160,70,90,14,8,6,33,2,31,4,0,4,184,160,70,90,14,8,6,33,2,31,4,0,4
02/17/2021,Northern,2,CAH,1,139,78,13,65,0,0,0,36,0,36,2,0,2,139,78,13,65,0,0,0,36,0,36,2,0,2
02/17/2021,Southeast,5,CAH,1,70,70,26,44,8,1,7,33,0,33,1,0,1,70,70,26,44,8,1,7,33,0,33,1,0,1
02/17/2021,Southeast,5,GACH,1,161,133,41,92,9,7,2,20,0,20,1,0,1,161,133,41,92,9,7,2,20,0,20,1,0,1
02/17/2021,Southwest,1,CAH,1,22,12,4,8,0,0,0,4,0,4,0,0,0,22,12,4,8,0,0,0,4,0,4,0,0,0
02/17/2021,Southwest,1,GACH,1,53,45,11,34,0,0,0,4,0,4,1,0,1,53,45,11,34,0,0,0,4,0,4,1,0,1
02/18/2021,Anchorage,7,GACH,1,741,715,521,194,140,115,25,163,40,123,16,0,16,741,715,521,194,140,115,25,163,40,123,16,0,16
02/18/2021,Anchorage,7,LTACH,0,34,34,33,1,3,3,0,23,2,21,0,0,0,34,34,33,1,3,3,0,23,2,21,0,0,0
02/18/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,200,195,119,76,0,0,0,0,0,0,0,0,0
02/18/2021,Gulf Coast,4,CAH,1,107,97,22,75,4,0,4,18,0,18,0,0,0,107,97,22,75,4,0,4,18,0,18,0,0,0
02/18/2021,Gulf Coast,4,GACH,1,115,61,40,21,9,2,7,8,0,8,2,0,2,115,61,40,21,9,2,7,8,0,8,2,0,2
02/18/2021,Interior,6,GACH,1,101,81,63,18,20,13,7,16,1,15,1,0,1,101,81,63,18,20,13,7,16,1,15,1,0,1
02/18/2021,Matanuska-Susitna,3,GACH,1,184,160,64,96,14,7,7,33,1,32,3,0,3,184,160,64,96,14,7,7,33,1,32,3,0,3
02/18/2021,Northern,2,CAH,1,139,78,13,65,0,0,0,36,0,36,1,0,1,139,78,13,65,0,0,0,36,0,36,1,0,1
02/18/2021,Southeast,5,CAH,1,70,70,28,42,8,3,5,33,0,33,2,0,2,70,70,28,42,8,3,5,33,0,33,2,0,2
02/18/2021,Southeast,5,GACH,1,161,133,22,111,9,2,7,20,0,20,1,0,1,161,133,22,111,9,2,7,20,0,20,1,0,1
02/18/2021,Southwest,1,CAH,1,22,12,4,8,0,0,0,4,0,4,0,0,0,22,12,4,8,0,0,0,4,0,4,0,0,0
02/18/2021,Southwest,1,GACH,1,53,45,13,32,0,0,0,4,0,4,1,0,1,53,45,13,32,0,0,0,4,0,4,1,0,1
02/19/2021,Anchorage,7,GACH,1,717,694,500,194,132,103,29,163,37,126,15,0,15,717,694,500,194,132,103,29,163,37,126,15,0,15
02/19/2021,Anchorage,7,LTACH,0,34,34,33,1,3,3,0,23,2,21,0,0,0,34,34,33,1,3,3,0,23,2,21,0,0,0
02/19/2021,Anchorage,7,Psych,0,140,140,61,79,0,0,0,0,0,0,0,0,0,200,195,116,79,0,0,0,0,0,0,0,0,0
02/19/2021,Gulf Coast,4,CAH,1,108,99,24,75,4,0,4,18,0,18,0,0,0,108,99,24,75,4,0,4,18,0,18,0,0,0
02/19/2021,Gulf Coast,4,GACH,1,115,61,33,28,9,4,5,8,0,8,2,0,2,115,61,33,28,9,4,5,8,0,8,2,0,2
02/19/2021,Interior,6,GACH,1,101,81,41,40,20,14,6,16,1,15,2,0,2,101,81,41,40,20,14,6,16,1,15,2,0,2
02/19/2021,Matanuska-Susitna,3,GACH,1,184,160,60,100,14,8,6,33,2,31,5,0,5,184,160,60,100,14,8,6,33,2,31,5,0,5
02/19/2021,Northern,2,CAH,1,139,78,13,65,0,0,0,36,0,36,1,0,1,139,78,13,65,0,0,0,36,0,36,1,0,1
02/19/2021,Southeast,5,CAH,1,70,70,27,43,8,1,7,33,0,33,2,0,2,70,70,27,43,8,1,7,33,0,33,2,0,2
02/19/2021,Southeast,5,GACH,1,161,133,30,103,9,6,3,20,1,19,1,0,1,161,133,30,103,9,6,3,20,1,19,1,0,1
02/19/2021,Southwest,1,CAH,1,22,12,2,10,0,0,0,4,0,4,0,0,0,22,12,2,10,0,0,0,4,0,4,0,0,0
02/19/2021,Southwest,1,GACH,1,53,45,14,31,0,0,0,4,0,4,2,0,2,53,45,14,31,0,0,0,4,0,4,2,0,2
02/20/2021,Anchorage,7,GACH,1,713,693,501,192,131,96,35,163,37,126,16,8,24,713,693,501,192,131,96,35,163,37,126,16,8,24
02/20/2021,Anchorage,7,LTACH,0,34,34,32,2,3,3,0,23,3,20,0,0,0,34,34,32,2,3,3,0,23,3,20,0,0,0
02/20/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,200,195,116,79,0,0,0,0,0,0,0,0,0
02/20/2021,Gulf Coast,4,CAH,1,108,99,22,77,4,0,4,18,0,18,0,0,0,108,99,22,77,4,0,4,18,0,18,0,0,0
02/20/2021,Gulf Coast,4,GACH,1,115,61,35,26,9,2,7,8,0,8,2,0,2,115,61,35,26,9,2,7,8,0,8,2,0,2
02/20/2021,Interior,6,GACH,1,101,81,43,38,20,13,7,16,0,16,3,0,3,101,81,43,38,20,13,7,16,0,16,3,0,3
02/20/2021,Matanuska-Susitna,3,GACH,1,184,160,63,97,14,7,7,33,5,28,6,0,6,184,160,63,97,14,7,7,33,5,28,6,0,6
02/20/2021,Northern,2,CAH,1,139,78,14,64,0,0,0,36,0,36,1,0,1,139,78,14,64,0,0,0,36,0,36,1,0,1
02/20/2021,Southeast,5,CAH,1,70,70,28,42,8,1,7,33,0,33,3,0,3,70,70,28,42,8,1,7,33,0,33,3,0,3
02/20/2021,Southeast,5,GACH,1,161,133,26,107,9,4,5,20,1,19,1,0,1,161,133,26,107,9,4,5,20,1,19,1,0,1
02/20/2021,Southwest,1,CAH,1,22,12,1,11,0,0,0,4,0,4,0,0,0,22,12,1,11,0,0,0,4,0,4,0,0,0
02/20/2021,Southwest,1,GACH,1,53,45,13,32,0,0,0,4,0,4,2,0,2,53,45,13,32,0,0,0,4,0,4,2,0,2
02/21/2021,Anchorage,7,GACH,1,711,690,499,191,130,106,24,163,37,126,16,0,16,711,690,499,191,130,106,24,163,37,126,16,0,16
02/21/2021,Anchorage,7,LTACH,0,34,34,33,1,3,3,0,23,4,19,0,0,0,34,34,33,1,3,3,0,23,4,19,0,0,0
02/21/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,200,195,116,79,0,0,0,0,0,0,0,0,0
02/21/2021,Gulf Coast,4,CAH,1,107,98,28,70,4,0,4,18,0,18,0,0,0,107,98,28,70,4,0,4,18,0,18,0,0,0
02/21/2021,Gulf Coast,4,GACH,1,115,61,33,28,9,3,6,8,0,8,2,0,2,115,61,33,28,9,3,6,8,0,8,2,0,2
02/21/2021,Interior,6,GACH,1,101,81,36,45,20,13,7,16,0,16,2,0,2,101,81,36,45,20,13,7,16,0,16,2,0,2
02/21/2021,Matanuska-Susitna,3,GACH,1,184,160,63,97,14,12,2,33,2,31,7,0,7,184,160,63,97,14,12,2,33,2,31,7,0,7
02/21/2021,Northern,2,CAH,1,139,78,15,63,0,0,0,36,0,36,1,0,1,139,78,15,63,0,0,0,36,0,36,1,0,1
02/21/2021,Southeast,5,CAH,1,70,70,32,38,8,1,7,33,0,33,4,0,4,70,70,32,38,8,1,7,33,0,33,4,0,4
02/21/2021,Southeast,5,GACH,1,161,133,30,103,9,5,4,20,0,20,1,0,1,161,133,30,103,9,5,4,20,0,20,1,0,1
02/21/2021,Southwest,1,CAH,1,22,12,1,11,0,0,0,4,0,4,0,0,0,22,12,1,11,0,0,0,4,0,4,0,0,0
02/21/2021,Southwest,1,GACH,1,53,45,17,28,0,0,0,4,0,4,2,0,2,53,45,17,28,0,0,0,4,0,4,2,0,2
02/22/2021,Anchorage,7,GACH,1,714,694,524,170,131,107,24,165,34,131,19,0,19,714,694,524,170,131,107,24,165,34,131,19,0,19
02/22/2021,Anchorage,7,LTACH,0,34,34,33,1,3,3,0,23,4,19,0,0,0,34,34,33,1,3,3,0,23,4,19,0,0,0
02/22/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,200,195,116,79,0,0,0,0,0,0,0,0,0
02/22/2021,Gulf Coast,4,CAH,1,108,99,23,76,4,0,4,18,0,18,0,0,0,108,99,23,76,4,0,4,18,0,18,0,0,0
02/22/2021,Gulf Coast,4,GACH,1,115,61,37,24,9,4,5,8,0,8,3,0,3,115,61,37,24,9,4,5,8,0,8,3,0,3
02/22/2021,Interior,6,GACH,1,101,81,38,43,20,8,12,16,0,16,2,0,2,101,81,38,43,20,8,12,16,0,16,2,0,2
02/22/2021,Matanuska-Susitna,3,GACH,1,184,160,71,89,14,14,0,33,4,29,9,0,9,184,160,71,89,14,14,0,33,4,29,9,0,9
02/22/2021,Northern,2,CAH,1,139,78,20,58,0,0,0,36,0,36,1,0,1,139,78,20,58,0,0,0,36,0,36,1,0,1
02/22/2021,Southeast,5,CAH,1,70,70,26,44,8,0,8,33,0,33,2,0,2,70,70,26,44,8,0,8,33,0,33,2,0,2
02/22/2021,Southeast,5,GACH,1,161,133,30,103,9,3,6,20,0,20,1,0,1,161,133,30,103,9,3,6,20,0,20,1,0,1
02/22/2021,Southwest,1,CAH,1,22,12,2,10,0,0,0,4,0,4,0,0,0,22,12,2,10,0,0,0,4,0,4,0,0,0
02/22/2021,Southwest,1,GACH,1,53,45,18,27,0,0,0,4,0,4,2,0,2,53,45,18,27,0,0,0,4,0,4,2,0,2
02/23/2021,Anchorage,7,GACH,1,725,705,528,177,131,109,22,162,38,124,19,0,19,725,705,528,177,131,109,22,162,38,124,19,0,19
02/23/2021,Anchorage,7,LTACH,0,40,40,35,5,3,3,0,23,3,20,0,0,0,40,40,35,5,3,3,0,23,3,20,0,0,0
02/23/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,200,195,116,79,0,0,0,0,0,0,0,0,0
02/23/2021,Gulf Coast,4,CAH,1,108,99,23,76,4,0,4,18,0,18,1,0,1,108,99,23,76,4,0,4,18,0,18,1,0,1
02/23/2021,Gulf Coast,4,GACH,1,115,61,39,22,9,5,4,8,0,8,1,0,1,115,61,39,22,9,5,4,8,0,8,1,0,1
02/23/2021,Interior,6,GACH,1,101,81,47,34,20,10,10,16,1,15,3,1,4,101,81,47,34,20,10,10,16,1,15,3,1,4
02/23/2021,Matanuska-Susitna,3,GACH,1,184,160,91,69,14,13,1,33,4,29,11,0,11,184,160,91,69,14,13,1,33,4,29,11,0,11
02/23/2021,Northern,2,CAH,1,139,78,17,61,0,0,0,36,0,36,1,0,1,139,78,17,61,0,0,0,36,0,36,1,0,1
02/23/2021,Southeast,5,CAH,1,70,70,30,40,8,2,6,33,0,33,0,0,0,70,70,30,40,8,2,6,33,0,33,0,0,0
02/23/2021,Southeast,5,GACH,1,161,133,32,101,9,6,3,20,1,19,1,0,1,161,133,32,101,9,6,3,20,1,19,1,0,1
02/23/2021,Southwest,1,CAH,1,22,12,3,9,0,0,0,4,0,4,0,0,0,22,12,3,9,0,0,0,4,0,4,0,0,0
02/23/2021,Southwest,1,GACH,1,53,45,18,27,0,0,0,4,0,4,2,0,2,53,45,18,27,0,0,0,4,0,4,2,0,2
02/24/2021,Anchorage,7,GACH,1,724,703,550,153,127,105,22,168,28,140,22,0,22,724,703,550,153,127,105,22,168,28,140,22,0,22
02/24/2021,Anchorage,7,LTACH,0,40,40,37,3,3,3,0,23,3,20,0,0,0,40,40,37,3,3,3,0,23,3,20,0,0,0
02/24/2021,Anchorage,7,Psych,0,200,191,110,81,0,0,0,0,0,0,0,0,0,200,191,110,81,0,0,0,0,0,0,0,0,0
02/24/2021,Gulf Coast,4,CAH,1,107,98,22,76,4,0,4,18,0,18,1,0,1,107,98,22,76,4,0,4,18,0,18,1,0,1
02/24/2021,Gulf Coast,4,GACH,1,115,61,42,19,9,6,3,8,0,8,1,0,1,115,61,42,19,9,6,3,8,0,8,1,0,1
02/24/2021,Interior,6,GACH,1,101,81,55,26,20,11,9,16,1,15,3,1,4,101,81,55,26,20,11,9,16,1,15,3,1,4
02/24/2021,Matanuska-Susitna,3,GACH,1,184,160,91,69,14,12,2,33,4,29,10,0,10,184,160,91,69,14,12,2,33,4,29,10,0,10
02/24/2021,Northern,2,CAH,1,139,78,19,59,0,0,0,36,0,36,1,0,1,139,78,19,59,0,0,0,36,0,36,1,0,1
02/24/2021,Southeast,5,CAH,1,70,70,30,40,8,2,6,33,0,33,0,0,0,70,70,30,40,8,2,6,33,0,33,0,0,0
02/24/2021,Southeast,5,GACH,1,161,133,32,101,9,3,6,20,0,20,1,0,1,161,133,32,101,9,3,6,20,0,20,1,0,1
02/24/2021,Southwest,1,CAH,1,22,12,4,8,0,0,0,4,0,4,0,0,0,22,12,4,8,0,0,0,4,0,4,0,0,0
02/24/2021,Southwest,1,GACH,1,53,45,14,31,0,0,0,4,0,4,2,0,2,53,45,14,31,0,0,0,4,0,4,2,0,2
02/25/2021,Anchorage,7,GACH,1,734,701,546,155,131,109,22,171,27,144,18,0,18,734,701,546,155,131,109,22,171,27,144,18,0,18
02/25/2021,Anchorage,7,LTACH,0,40,40,36,4,3,3,0,23,3,20,0,0,0,40,40,36,4,3,3,0,23,3,20,0,0,0
02/25/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,200,191,110,81,0,0,0,0,0,0,0,0,0
02/25/2021,Gulf Coast,4,CAH,1,107,98,27,71,4,0,4,18,0,18,0,0,0,107,98,27,71,4,0,4,18,0,18,0,0,0
02/25/2021,Gulf Coast,4,GACH,1,115,61,43,18,9,8,1,8,1,7,2,0,2,115,61,43,18,9,8,1,8,1,7,2,0,2
02/25/2021,Interior,6,GACH,1,101,81,58,23,20,13,7,16,1,15,2,1,3,101,81,58,23,20,13,7,16,1,15,2,1,3
02/25/2021,Matanuska-Susitna,3,GACH,1,184,160,83,77,14,12,2,33,3,30,10,0,10,184,160,83,77,14,12,2,33,3,30,10,0,10
02/25/2021,Northern,2,CAH,1,139,78,18,60,0,0,0,36,0,36,1,0,1,139,78,18,60,0,0,0,36,0,36,1,0,1
02/25/2021,Southeast,5,CAH,1,70,70,30,40,8,2,6,33,0,33,0,0,0,70,70,30,40,8,2,6,33,0,33,0,0,0
02/25/2021,Southeast,5,GACH,1,161,133,31,102,9,5,4,20,0,20,1,0,1,161,133,31,102,9,5,4,20,0,20,1,0,1
02/25/2021,Southwest,1,CAH,1,22,12,4,8,0,0,0,4,0,4,0,0,0,22,12,4,8,0,0,0,4,0,4,0,0,0
02/25/2021,Southwest,1,GACH,1,53,45,21,24,0,0,0,4,0,4,2,0,2,53,45,21,24,0,0,0,4,0,4,2,0,2
02/26/2021,Anchorage,7,GACH,1,728,700,555,145,131,105,26,170,30,140,18,0,18,728,700,555,145,131,105,26,170,30,140,18,0,18
02/26/2021,Anchorage,7,LTACH,0,40,40,37,3,3,3,0,23,3,20,0,0,0,40,40,37,3,3,3,0,23,3,20,0,0,0
02/26/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,200,191,110,81,0,0,0,0,0,0,0,0,0
02/26/2021,Gulf Coast,4,CAH,1,108,99,31,68,4,0,4,18,0,18,0,0,0,108,99,31,68,4,0,4,18,0,18,0,0,0
02/26/2021,Gulf Coast,4,GACH,1,115,61,37,24,9,3,6,8,0,8,0,0,0,115,61,37,24,9,3,6,8,0,8,0,0,0
02/26/2021,Interior,6,GACH,1,101,81,49,32,20,12,8,16,1,15,1,1,2,101,81,49,32,20,12,8,16,1,15,1,1,2
02/26/2021,Matanuska-Susitna,3,GACH,1,184,160,91,69,14,14,0,33,2,31,10,0,10,184,160,91,69,14,14,0,33,2,31,10,0,10
02/26/2021,Northern,2,CAH,1,139,78,21,57,0,0,0,36,0,36,0,0,0,139,78,21,57,0,0,0,36,0,36,0,0,0
02/26/2021,Southeast,5,CAH,1,70,70,29,41,8,3,5,33,0,33,0,0,0,70,70,29,41,8,3,5,33,0,33,0,0,0
02/26/2021,Southeast,5,GACH,1,161,133,31,102,9,3,6,20,0,20,1,0,1,161,133,31,102,9,3,6,20,0,20,1,0,1
02/26/2021,Southwest,1,CAH,1,22,12,4,8,0,0,0,4,0,4,0,0,0,22,12,4,8,0,0,0,4,0,4,0,0,0
02/26/2021,Southwest,1,GACH,1,53,45,13,32,0,0,0,4,0,4,2,0,2,53,45,13,32,0,0,0,4,0,4,2,0,2
02/27/2021,Anchorage,7,GACH,1,726,698,528,170,130,103,27,166,35,131,16,0,16,726,698,528,170,130,103,27,166,35,131,16,0,16
02/27/2021,Anchorage,7,LTACH,0,40,40,38,2,3,3,0,23,3,20,0,0,0,40,40,38,2,3,3,0,23,3,20,0,0,0
02/27/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,200,191,110,81,0,0,0,0,0,0,0,0,0
02/27/2021,Gulf Coast,4,CAH,1,108,99,27,72,4,0,4,18,0,18,0,0,0,108,99,27,72,4,0,4,18,0,18,0,0,0
02/27/2021,Gulf Coast,4,GACH,1,115,61,38,23,9,6,3,8,0,8,0,0,0,115,61,38,23,9,6,3,8,0,8,0,0,0
02/27/2021,Interior,6,GACH,1,101,81,52,29,20,10,10,16,0,16,0,1,1,101,81,52,29,20,10,10,16,0,16,0,1,1
02/27/2021,Matanuska-Susitna,3,GACH,1,184,160,76,84,14,8,6,33,2,31,7,0,7,184,160,76,84,14,8,6,33,2,31,7,0,7
02/27/2021,Northern,2,CAH,1,139,78,19,59,0,0,0,36,0,36,0,0,0,139,78,19,59,0,0,0,36,0,36,0,0,0
02/27/2021,Southeast,5,CAH,1,70,70,34,36,8,2,6,33,0,33,1,0,1,70,70,34,36,8,2,6,33,0,33,1,0,1
02/27/2021,Southeast,5,GACH,1,161,133,29,104,9,3,6,20,0,20,1,0,1,161,133,29,104,9,3,6,20,0,20,1,0,1
02/27/2021,Southwest,1,CAH,1,22,12,3,9,0,0,0,4,0,4,0,0,0,22,12,3,9,0,0,0,4,0,4,0,0,0
02/27/2021,Southwest,1,GACH,1,53,45,11,34,0,0,0,4,0,4,2,0,2,53,45,11,34,0,0,0,4,0,4,2,0,2
02/28/2021,Anchorage,7,GACH,1,726,696,525,171,128,96,32,169,31,138,13,0,13,726,696,525,171,128,96,32,169,31,138,13,0,13
02/28/2021,Anchorage,7,LTACH,0,40,40,38,2,6,6,0,23,3,20,0,0,0,40,40,38,2,6,6,0,23,3,20,0,0,0
02/28/2021,Anchorage,7,Psych,0,,,,,,,,,,,,,,200,191,110,81,0,0,0,0,0,0,0,0,0
02/28/2021,Gulf Coast,4,CAH,1,108,99,28,71,4,0,4,18,0,18,0,0,0,108,99,28,71,4,0,4,18,0,18,0,0,0
02/28/2021,Gulf Coast,4,GACH,1,115,61,43,18,9,6,3,8,0,8,0,0,0,115,61,43,18,9,6,3,8,0,8,0,0,0
02/28/2021,Interior,6,GACH,1,101,81,48,33,20,8,12,16,2,14,0,1,1,101,81,48,33,20,8,12,16,2,14,0,1,1
02/28/2021,Matanuska-Susitna,3,GACH,1,184,160,72,88,14,5,9,33,3,30,4,0,4,184,160,72,88,14,5,9,33,3,30,4,0,4
02/28/2021,Northern,2,CAH,1,139,78,19,59,0,0,0,36,0,36,0,0,0,139,78,19,59,0,0,0,36,0,36,0,0,0
